ID,text,Ever_Gaslit,Gender,Age
2739,"Making the other person believe that you're right despite the truth or what the other person know, it's close to distortion of a piece of information, self-victimization, or saying something irrelevant like if I refuse to do something and you say ""You don't love me"", then you're trying to gaslight me into doing it ",Yes,Female,18
2740,"it's manipulation, a kind of verbal abuse. Gaslighting someone is twisting their words or trying to convince someone that something happened that actually did not. ",Yes,Female,21
2742,Gaslighting is when you try to make somebody believe they are doing something. It's pushing a perception on somebody or making them believe something. ,Yes,Female,18
2750,gaslighting is lying to someone so much where they start to believe you.,Yes,Female,18
2751,Gaslighting is attempting to make someone think one thing even though it is obviously not true through means of manipulation.,Yes,Female,21
2755,When someone is telling someone there doing something when in reality there the one doing it.,Yes,Female,19
2756,Gaslighting is when someone try to convince you of something that is not true. ,Yes,Female,19
2759,"Being gaslit makes you feel like you're going crazy. When someone is uses you against yourself, targeting your flaws and reasonings. When in reality it's them that's the issue. ",Yes,Female,20
2760,Manipulating someone into thinking or believing something (usually false information) ,Yes,Female,19
2764,Trying to manipulate someone into thinking they are in the wrong,Yes,Female,20
2766,"Gaslighting is when someone aims to manipulate you by trying to convince you that something you know is real (through sight, smell, and emotions) isn't. This makes the person being gaslit paranoid and anxious to the point where they think there is something seriously wrong with them. ",Yes,Female,20
2770,"Gaslighting is the tactic to have someone second guess their own thoughts, even if they may be entirely sure that their thoughts are valid or have occurred.",Yes,Female,18
2771,Initiating and heightening arguments to different extremes,Yes,Male,20
2772,Someone trying to manipulate you into thinking you are wrong,Yes,Female,18
2774,"gaslighting is when, during a confrontation, an individual manipulates another individual into believing fabricated events. This results in the diffusion of the confrontation.",Yes,Male,19
2778,Gaslighting to me is when ever someone manipulates you ,Yes,Female,18
2782,"Gaslighting is a form of manipulation, and results in you questioning your own reality and  judgment.",Yes,Female,21
2784,Gaslighting is intentionally deceiving someone into believing something that is false to the point where they are controlled or influenced by the lie they were told and hold it as the truth.,Yes,Female,18
2785,"A form of manipulation that is used to make someone question themselves, what they have done, or how they feel. ",Yes,Female,18
2786,Gaslighting is when someone tries to make you believe something else other than the truth.,Yes,Female,24
2787,when someone tries to make you feel or believe that what you think is not true and/or you are overreacting ,Yes,Female,20
2788,"Gaslighting is the form of a psychological manipulation in which a person causes someone to doubt their own sanity or powers of reasoning. It makes victims to feel that their experiences are not valid, bringing confusion into their mind.",Yes,Male,21
2790,i feel like gaslighting is someone making you doubt and second guess your statements or emotions,Yes,Female,19
2792,manipulating someone into feeling bad. ,Yes,Male,19
2793,convincing someone that what they are saying or how they are feeling isn't real. ,Yes,Female,19
2794,gaslighting is saying something with confidence that you know is not true but you pretend that your right.,Yes,Female,18
2795,I think gaslighting is when a person's words or actions are used against them.,Yes,Female,18
2796,making someone question their reality ,Yes,Female,30
2800,Gaslighting is when someone say things that makes you question your sanity.,Yes,Female,NA
2801,"invalidating another persons feelings by making them seem wrong, a way of lying and trying to be convincing  ",Yes,Female,19
2802,When someone manipulates you to think that you are not good enough (self-doubt). ,Yes,Female,21
2805,Gaslighting is manipulation in which one begins to question their own perspective of their reality or current situation.,Yes,Female,20
2806,Psychological manipulation that can question a persons judgments or thoughts they may have,Yes,Male,21
2807,A form of mental abuse where the abuser deliberately messes with someones head in order to mess with their sense of reality.,Yes,Male,22
2809,When someone manipulates another person to believe that they what believe/know is correct is not true or wrong or never happened ,Yes,Female,20
2814,I would define gaslighting as trying to convince someone that something that is not real is real or that something that did not happen happened or vice versa. ,Yes,Female,19
2815,Saying things to make someone believe what you want them to believe. ,Yes,Male,20
2819,"when someone says something, and when you bring up how they said that, they said they never said it.",Yes,Female,20
2824,"I understand gaslighting to be manipulating someone into doubting themself. I imagine it can be done by making someone feel stupid, crazy, or unreliable. ",Yes,Female,10
2825,"Gaslighting is invalidating someone's feelings or making them believe that something that was not their fault, is. ",Yes,Female,19
2827,"Gaslighting is convincing someone that they are in the wrong when they are accusing you of something, even though they are right. An example would be a girlfriend telling her boyfriend she saw messages between him and another girl and he says that she did not and that she's just seeing things and making problems.",Yes,Female,19
2830,"Oh my goodness gaslighting. I feel as if this is something that's been done to me or I've done to others. It is simply in my terms, holding a perceptive on an opinion in which is untrue and usually focuses around behavior. If the subject is about food, how much it coasts. Instead of a normal argument, you might compare eacthers worth. ""We both have the same memory of the dinner, but why would your memory be better than mine?""    If someone told me that they were being gas light by me. My perception would be that I am not doing such. Therefore id probably say ""you're crazy, gaslighting isn't real"" basically invalidating.  Or I would say. This causes the other person to question themselves, and they loose focus on the topic of hand.",Yes,Male,22
2832,Manipulation.,Yes,Female,20
2837,manipulating an individual into questioning their own reasoning / beliefs.,Yes,Male,19
2838,gaslighting is to insist that what is untrue to a person actually true (even though that is not the case),Yes,Female,19
2839,"basically rewriting history. person a tells person b that they are wrong or that they are lying, but person a is lying and they know it.",Yes,Male,19
2840,gaslighting is when someone tries to manipulate you into do something for them,Yes,Female,19
2842,"I do not know exactly how to explain it, but I think its mainly manipulating someone and making them feel like they are the ones who are crazy not you.",Yes,Female,20
2843,"Gaslighting is when you try and describe your feelings or point of view, and someone makes you feel guilty for feeling the way that you do. ",Yes,Female,18
2847,"making someone do something you want them to do by basically manipulating them, or telling them for example ""you don't even do this or that anyways""",Yes,Female,19
2848,Gaslighting is when someone exaggerates falsely accusing someone ,Yes,Male,18
2849,"If someone is trying to gaslight me they are trying to convince of something wring even if I know it is true. For example if I hear someone say something then repeat their exact words to them and they say ""I never said that"". that is how i define gaslighting ",Yes,Male,19
2853,"Gaslighting is when you try to convince someone that their perception of something is wrong, typically making them question themselves. ",Yes,Male,19
2854,Gaslighting - A form of manipulation when a lie is persistently expressed in confidence in order to have the other person question their own. perspective.,Yes,Male,19
2855,"Personally, gaslighting means that someone manipulates you and makes you question your own sanity.",Yes,Female,19
2856,Gaslighting is lying in a way that manipulates the receiver in a way which makes them feel like the problem,Yes,Male,18
2857,"Gaslighting, in my opinion, is a form of manipulation or bombarding someone with things that may or may not be true. ",Yes,Female,18
2859,"gaslighting is a tactic used most commonly when someone is being questioned about behavior(usually true), so they deny it in a way to make the other person feel like they are crazy for even thinking they would do something like that.",Yes,Female,18
2861,This is when you trick somebody into believing they are wrong or did something they didn't actually do,Yes,Male,21
2863,Gaslighting is when someone may use the words that you have spoken but take them out of context and create a whole new meaning. This turns your words into something else while also manipulating you with those out of context words. ,Yes,Female,18
2864,Gaslighting is when someone manipulates a person in an attempt to make them doubt themselves and feel small,Yes,Female,30
2865,Gaslighting is when someone does something to you and then tries to convince you it didn't happen ,Yes,Female,20
2866,Making someone believe something happened that did not or something did not happen when it did. Changing someones thoughts so it is different from reality. ,Yes,Female,19
2867,When someone forces you into question yourself to distract from themselves and turn your power into theirs,Yes,Female,20
2868,Being downplayed on something you know about or feel about.,Yes,Female,21
2870,"making someone question their sanity, twisting reality, blame shifting",Yes,Male,21
2871,"Gaslighting is when someone plays dumb about something that you both know to be true and they make you feel crazy for thinking it's true. Or they try to convince you that you're believing that it's true is unfounded.   Gaslighting is using manipulative tactics against someone and then making someone feel crazy for recognizing it. And then the gaslighter just denies, denies, denies. ",Yes,Female,19
2872,"when someone takes your feelings/concerns and turns them in a way to make you ""the bad guy""",Yes,Female,19
2873,"Making someone believe they are at fault by switching a narrative on them, when in reality they are in the right ",Yes,Female,19
2879,it is when someone tries twisting the truth to make you feel like the crazy one so you forget what they did to you.,Yes,Female,20
2880,From what I know it is when someone makes you think you have done something bad or wrong when in truth that is not the case.,Yes,Male,23
2882,A form of manipulation where the manipulator makes the other person question themselves although they have sound reasoning. ,Yes,Female,19
2885,Manipulating someone's thought,Yes,Female,20
2886,Gaslighting is when someone tries and tricks you into believing something that is false or did not happened. ,Yes,Female,21
2887,Gaslighting isn't real. You're crazy.,Yes,Female,19
2888,Manipulating people's emotions and mental state into thinking they are at fault. Sort of like reverse psychology. ,Yes,Female,18
2889,"gaslighting is the act of manipluting another person into believing their thought and behaviors are in order to flavor another native often in the favor of  the ""gaslighter""",Yes,Female,19
2890,"Gaslighting in short terms is a person doing or acting abusive or negative, then using other peoples questions or statements as a way to deny their behavior.",Yes,Male,21
2891,When you exploit/blame another person for your wrong-doings ,Yes,Female,18
2894,talking your way into making the other person believe that it is their fault ,Yes,Female,19
2895,"Gaslighting is when someone tries to tell you that a belief you have is wrong. It can sometimes be belittling. For example, you may say that your partner made you upset but they will disagree and say they did not and may accuse you of lying/making it up. ",Yes,Female,19
2898,Gaslighting is when you manipulate someone into thinking that you are right and they are wrong or crazy. ,Yes,Female,19
2899,"gaslighting is trying to convince someone that what they think is wrong, even if it is not, to fit one's own story",Yes,Female,19
2900,gaslighting is when someone is manipulating you or easily influencing you into a certain action or thought,Yes,Female,19
2901,Gaslighting is the process of making another feel bad about the way they are feeling to not have to deal with your actions. ,Yes,Female,20
2904,Gaslighting is the ability to distort reality to make someone question their own sanity,Yes,Male,20
2905,"Convincing someone they are mistaken or confused when they are definitely not, and that something is their fault when it definitely isn't.",Yes,,22
2907,To manipulate someone into doing what you want,Yes,Female,19
2909,"Manipulation is used by the instigator to make the target feel in the wrong, creating a false narrative ",Yes,Female,20
2910,"Gaslighting is the act of manipulating someone to believe a certain thing. Often that they did something they did not do, or that they are stupid and believe you did something you did not do. It may also appear as an act to make someone feel guilty, make them feel not good enough, or make them feel as though they are unjustly doing something to hurt you.",Yes,,19
2911,Gaslighting is when you make someone believe an event or feeling is a certain way in which it invalidates their own experience as well as objectively can be false.,Yes,Male,19
2913,Gaslighting is the act of convincing someone to alter their opinion by making their original opinion seem outrageous or unintelligent.,Yes,Female,19
2918,gaslighting is where one party uses a psychological manipulation tactic to confuses or otherwise debase another party's entire argument by making them feel as though it never happened. ,Yes,Female,19
2923,Gaslighting is getting someone to believe something that is not true or didn't happen by using deception,Yes,Female,19
2925,trying to make someone believe a narrative of a situation that is not true or doubt their reality ,Yes,Male,22
2926,Gaslighting is when a person gains control of another by manipulating them; making them question reality.,Yes,Female,24
2927,"Gaslighting - when someone manipulates you (says you're making things up, says you're crazy, says you're wrong about everything, etc.) with the intentions of making you believe you are at fault and/or are the problem (especially in the cases when you are not the problem or at fault)",Yes,Female,19
2928,I believe gaslighting is when someone manipulates you into doubting or second guessing your own perceptions or understandings about personal experiences or opinions on certain things.,Yes,Female,18
2930,people acting like your feeling and how you perceived an interaction is completely wrong. ,Yes,Female,19
2934,manipulating someone by denying what happened or what they did to someone by questioning them,Yes,Female,19
2936,gaslighting is when one tries to deflect fault or gain control by distorting another persons reality. ,Yes,Female,19
2937,being manipulated into thinking you've done something wrong when the other person has wronged you ,Yes,Female,21
2938,Gaslighting is the moment where someone manipulates you by twisting the words you have spoken or the things that is going on.,Yes,Female,19
2941,"gaslighting is defined as the act of trying to convince someone that something they believe wrong through manipulation, or in other words  trying to mitigate someones thoughts or emotions for your own personal gain.",Yes,Female,19
2942,"Manipulate people, and confuse them psychologically. Make them question their decisions, or events that happened to them ",Yes,Female,19
2943,DOing a disservice to someone else and then blaming them for the occurrence.,Yes,Female,20
2947,"When I come to someone with an issue or problem I have with how they communicate or a behavior and they then take whatever behavior I indicated and claim either I have done it, or it is the reason they did it. ",Yes,Female,30
2948,The act of manipulating someone into believing a false reality or distortion of truth,Yes,Male,20
2949,I think that gaslighting is when someone uses emotion or unethical methods to get you to agree with them ,Yes,Female,18
2950,Gaslighting is a form a manipulation in which person A using tactics that make person B feel like they are wrong or lesser than so that they feel obligated to listen and follow person A.,Yes,Female,18
2953,making someone believe something is not true,Yes,Female,19
2954,whewn someone makes you think what they want you to think,Yes,Female,19
2956,I feel like gaslighting is another word for people lying to you. ,Yes,Female,20
2957,"when a person knows they are wrong, but flips it on the other person convincing them they are the one actually in the wrong ",Yes,Female,19
2958,trying to make someone believe something you know isnt true,Yes,Female,18
2959,when people make you feel crazy like when they act like they don't know what your talking about when they obviously do or they make you seem like the bad guy when they are the one whose wrong.,Yes,Female,22
2960,"Gaslighting is when someone makes someone else feel dumb or clueless, or as if they have no idea what they're talking about. It's basically making someone feel as though their thoughts and feelings are invalid. ",Yes,Female,18
2961,When someone tries to make you think your crazy or wrong about something that is actually true.,Yes,Female,19
2962,When an individual places blame on another person no mater the situation or circumstance ,Yes,Female,20
2963,"To me, gaslighting occurs when a person - who I'll call ""Person 1"" in this situation - makes another person - who I will call ""Person 2"" - feel in the wrong for believing in or feeling what or how they do. For example, Person 1 is dating Person 2 and cheated on them. Person 2 finds evidencing that Person 1 cheated, but when Person 2 bring it up in conversation, Person 1 says Person 2 is crazy.",Yes,Female,20
2964,Convincing someone of something that is not accurate ,Yes,Female,19
2965,"Gaslighting is when one uses the other person's sanity against them. The gaslighter usually questions the person's decision making and says things like ""this happened because of you"".  They ignore that they could have a hand n the situation and things could've gone bad because of them. Gaslighting is like manipulating one to think its their fault. ",Yes,Female,20
2966,"To me, the definition of gaslighting is using someone's own words or thought process against them ",Yes,Female,19
2967,convincing someone to believe that they are at fault for something or psychologically manipulating their mind into thinking that they are wrong when that is not true.,Yes,Female,19
2972,manipulating someone to think that what they believe isn't true.,Yes,Female,21
2973,Gaslighting is when you constantly question/say things to someone that make them question their reality of things,Yes,,21
2974,Gaslighting would be when someone tries to convince you of something that you're sure isn't true; going to the extent of making you feel crazy. ,Yes,Female,21
2975,"When people bombarded you about things you said , that might not be what you said but confuse you into thinking that you are wrong or that you did say what they believe you said",Yes,Female,21
2978, a form of manipulation where someone makes the other doubt their belief despite knowing they are right,Yes,Male,18
2980,going out of your way to not only make someone but subconsciously yourself that what you're saying in whatever way you spun it is true when its not and its clearly not.,Yes,Female,19
2982,"Gaslighting is when someone attempts to convince you of something that is untrue, or doing/saying something that makes you question the truth/ reality",Yes,Female,19
2983,It'd be something akin to falsely convincing the other persons that the state of whatever it is is not how it is or vice versa.,Yes,Male,19
2984,"To me gaslighting is when someone makes you seem stupid or makes you believe that something did not really happen, or that you are overreacting.",Yes,Female,20
2987,Gaslighting is a form of manipulating someone using psychological principles.,Yes,Female,19
2988,Lying to someone in order to make them think that they do not have a solid grasp on reality.,Yes,Male,20
2991,making someone feel guility into doing something they didnt want to do or feel bad about not doing it,Yes,Female,19
2992,Gaslighting to me is intentionally trying to make someone belief that something did or didn't happen and changing details about what you might have said or done. ,Yes,Female,18
2993,"In my opinion, gaslighting is when an individual makes another feel inferior or at fault when there is no clear blame to be assigned, simply because they are upset with the other person or situation at hand. ",Yes,Female,20
2994,"Gaslighting is the constant behavior of a person when the person in the wrong tries to turn a situation around on the victim.  Usually involves yelling, crying, or guilt.",Yes,Female,20
2995,Gaslighting is when someone tries to make it feel like things are your fault when they are not. ,Yes,Female,19
2996,when person one brings up an issue and person two blames the issue on person one or changes the story.,Yes,Female,20
2997,manipulation that makes the other person question themselves ,Yes,Female,19
2998,Trying to get someone to believe something you want them to even if they don't believe it at first.,Yes,Female,18
2999,Making someone believe something delusional. Directing someone into believing something that they know isn't true. ,Yes,Female,18
3002,manipulating people to make them think they are insane,Yes,Female,19
3004,Making someone think they are crazy even though they aren't,Yes,Male,23
3006,Making someone feel insecure of their feelings,Yes,Female,19
3008,Gaslighting is making or manipulating an individual to believe the opposite or something completely different from what they are originally thinking (which is most likely the truth in most cases). It's a lying and manipulation tactic where the gaslighter is making the individual feel crazy and wrong in the situation. ,Yes,Female,20
3010,Gaslighting is when someone feeds another person false information in an attempt to convince them of said information.,Yes,Male,19
3012,a form of lying and manipulation ,Yes,Female,22
3013,Manipulating and outright lying to someone in order to make them doubt the legitimacy of their memory or recollection of a particular situaiton,Yes,Male,24
3015,Getting someone riled up,Yes,Male,20
3016,Twisting and turning a situation of expressing your feelings/your actions back onto a person and making them feel like they were doing what they were doing to hurt the gaslighter and invalidating the other person's feelings. ,Yes,Female,19
3017,"Gaslighting is a form of manipulation in communication between partners, friends and family. Typically making the other person feel crazy, at fault or guilty for anything they do. Turning all arguments on them and against them and not accepting any true fault in their actions.  ",Yes,Female,27
3018,Gaslighting is a form of manipulation that someone uses to try to make you feel crazy or invalidate your feelings to avoid accountability.,Yes,Female,18
3019,Gaslighting is manipulating.,Yes,Female,19
3020,Trying to make someone believe what they know is not true or trying to make them feel like thy're the problem when that's not the case. manipulate,Yes,Female,20
3028,"Manipulation in favor of a particular idea, belief, or situation",Yes,Female,19
3029,"Gaslighting is when someone deliberately lies or deflects an obvious truth, or uses another persons account or feelings to their disadvantage, invalidating and manipulating them ",Yes,Female,18
3031,It is making someone feel bad or wrong for feeling how they feel.,Yes,Female,21
3032,Gaslighting is when a person tricks you into thinking you are crazy to manipulate you.,Yes,Male,20
3033,gaslighting Is where someone maybe lies and then you know they lied but they still try and make you seem crazy for thinking they did something ( when they did but say they didnt),Yes,Female,20
3034,"Gaslighting is when someone guilts and pressures someone else into thinking something that is completely untrue, but they make the other person feel so bad that it must be true.",Yes,Female,20
3036,"Gaslighting is when one manipulates someone to believe that they are wrong, or have done wrong. It's considered ""mind controlling"" allowing the gas lighter to control the other person",Yes,Female,19
3037,"Gaslighting is when a person tries to undermine you into making it seem what you're saying is invalid, they also are then victimizing themselves ",Yes,Female,22
3039,Gaslighting is used to make the other person believe they are in the wrong when really you are. It is used in hurtful ways. ,Yes,Female,20
3042,"gaslighting is a form of manipulation where a person tries to make someone else feel crazy, or feel like they are making things up.",Yes,Female,19
3044,"To me, gaslighting is when someone is trying to confuse the other person into what they may think is true or what happened for their own benefit ",Yes,Female,19
3045,"Psychological manipulation creating self-doubt and a false reality for the victim. This can include lying, telling someone they're crazy or dramatic, making the victim think everything is their fault, etc",Yes,Female,21
3046,Giving off hints that someone is trying to make about an individual feelings are not valid ,Yes,Female,20
3051,"Gaslighting, as I understand it, is a form of manipulation that creates an imbalance of power in a relationship. It is usually defined by manipulators trying to convince their victims to question themselves and misremember situations.",Yes,Female,18
3052,"Manipulating a person thinking/agreeing in correspondence with an event/situation that contradicts what actually happened. An individual often gaslights to get the upper hand, and use someone to think, feel, or behave the same as them.",Yes,Female,19
3053,Gaslighting is when someone denies your experiences or feelings. ,Yes,Female,20
3054,gaslighting is a form of manipulation in which a person questions anothers' reality in attempt to persuade their reasoning.,Yes,Male,19
3057,"Gaslighting is a form of psychological manipulation in which the abuser attempts to sow self-doubt and confusion in their victim's mind. Typically, gaslighters are seeking to gain power and control over the other person, by distorting reality and forcing them to question their own judgment and intuition.",Yes,Female,21
3059,Using manipulative techniques to convince someone of a false narrative. ,Yes,Female,19
3061,gaslighting is when you try to make someone feel crazy for thoughts and emotions that they have because you don't want to take responsibility ,Yes,Female,27
3064,Gaslighting is forming doubt within someone else. It can be seen in relationships and is used to get a higher ground on someone,Yes,Female,18
3065,Gaslighting is what I go through when a guy has shortcomings and is attempting to compensate.,Yes,Female,20
3067,Basically being peer pressuring you to believe what they have to say. Like its their world and were just living in it. ,Yes,Female,20
3068,Gaslighting is a form of manipulation that makes someone feel like they are losing it. ,Yes,Female,21
3071,To me gaslighting is someone trying to manipulate you into thinking something they did was right and you are wrong when it is actually the opposite ,Yes,Female,19
3073,"gaslighting is making someone believe something, even if it isn't true. using it against someone to your benefit and making them think they are crazy in return",Yes,Female,22
3075,Gaslighting is manipulating someone into thinking that something they know and feel is right is actually wrong.,Yes,Female,19
3077,when someone is trying to convince you something didn't happen the way you know it did or pretending it didn't happen at all,Yes,,30
3078,Saying im not going to ghost you when I am or something along the lines of using lies in your favor. ,Yes,Male,18
3080,When someone says things that they know are untrue to someone. They try and make someone believe something that is false. ,Yes,Female,19
3082,Manipulation and controlling ,Yes,Female,20
3085,Making someone believe the opposite or something different than what is true ,Yes,Female,18
3086,"Constantly contradicting someone's account of an event or opinion. For example, you say ""yellow"" and a person tells you, you said ""blue."" And sticks to that no matter what you say.",Yes,Female,18
3087,gaslighting is manipulating someone so they question themselves ,Yes,Female,21
3088,Gaslighting to me means when having a conversation or argument the other person tries to flip what they did on you to make you feel bad. Making them self-doubt and confused if they maybe actually done something wrong. This is the person's way of trying to gain power over the other person. ,Yes,Female,18
3093,"Gaslighting is something that a person does to manipulate another person(s) into believing what they had said is correct. Manipulative behavior that often, if not always, includes lying.  ",Yes,Female,18
3096,When someone tries to downplay your emotions or tell you you're overreacting about something that upset you,Yes,Female,19
3097,Gaslighting is a tactic many people use to manipulate people into doubting themselves and the way they view themselves or someone/something. ,Yes,Female,19
3098,Lying about the course of events as if they didn't happen to make someone question their own perception,Yes,Male,19
3099,Forcing a belief onto someone against their better judgement,Yes,Male,19
3102,"In my opinion, gaslighting is when someone tries to blame another person for their own wrongdoing and explaining to them how the other person made the mistake and it was not their original fault. They deny any wrongdoing and blame others instead. ",Yes,Female,18
3103,"to say something negative, not to be constructive, but with the intent to cause a reaction",Yes,Female,21
3105,Gaslighting is when someone takes a situation that is about them (typically when someone is getting on the about something) and flips it on the other person to make it seem like their issues are minor compared to theirs or to make the other person is going crazy. ,Yes,Female,18
3106,gaslighting is making someone's feelings or thoughts invalid by telling them they are wrong or lying or making things up,Yes,Female,23
3107,Manipulating someone to the point where they question their own sanity,Yes,Female,19
3109,I believe that gaslighting is the purposeful misleading of someone to adhere to someone's version of events to make one side seem like a victim and the other a villian,Yes,Male,21
3110,Gaslighting is when someone tries to convince someone that their own story and recollection/interpretation of events are wrong in an attempt to get them to question themselves and their sanity. It is repeatedly interrogating someone's reality. ,Yes,,20
3113,"Gaslighting is deliberately deceiving someone into believing that a true event or action did not transpire, or should not be affecting them. For example, if a friend gets frustrated at you for doing something, and you say to them that you never did that, and they're crazy for thinking you did.",Yes,Male,20
3114,Manipulating someone's memory and reasoning to get what you want.  ,Yes,Female,19
3117,manipulating someone to believe the same beliefs that you believe ,Yes,Female,20
3118,Gaslighting is when someone is trying to make you or someone else believe something that didn't or did happen. Trying to make the person believe they are wrong.,Yes,Male,21
3119,"gaslighting to me is manipulating someone with your words, sort of being passive aggressive and using whatever they say against them",Yes,Female,20
3121,When someone uses their words or actions to make you believe/feel what they want you to believe,Yes,Female,21
3126,"Gaslighting is a manipulation tactic used to convince someone that their experiences did not happen or were not real, making that person question their sense of reality. ",Yes,Female,20
3127,telling someone their feelings are not real ,Yes,Female,20
3129,when someone tries to manipulate others into rethinking what they believe to be true,Yes,Female,20
3133,"Gaslighting is when someone questions another person's reality, feelings, or beliefs to the point where that belief holder feels uncomfortable and unsure. This is usually a manipulation tactic by the person doing the gaslighting.",Yes,Female,20
3134,"Trying to convince someone that something is true when it is, in fact not. It is another word for manipulating someone into making them think they are in the wrong in some fashion or another. ",Yes,Female,19
3136,When someone tries to tell you that you are at fault for something they did or that you don't have a right to feel a certain way ,Yes,Female,21
3137,"Gaslighting is when someone manipulates you into thinking something you are doing, saying, or thinking is wrong or convinces you of something you don't feel. ",Yes,Female,22
3140,gaslighting is when you remember something and someone else tries to convince you that you are remembering it incorrectly ,Yes,,23
3143,Manipulation to make you think you are in the wrong for feeling the way you do,Yes,Female,22
3145,convincing someone that they did something they didnt actually do,Yes,Female,26
3146,"The definition of gaslighting to me is when a person begins to make an individual feel small or at wrong for having an issues with something or being sad, mad, angry, etc. For example, if I were to explain to my partner that something they did upset me and they responded you get upset at everything, I would feel like their gaslighting me.",Yes,Female,20
3148,"In my words, gaslighting is when one attempts to convince another person or themselves of something that they really know is untrue. It is a form of manipulation",Yes,Female,19
3149,gaslighting is when a person manipulates others  into questioning their own reality.,Yes,Female,21
3151,Gaslighting is when a someone invalidates your feelings by making you question your reality. ,Yes,Female,21
3153,Gaslighting is another form of manipulation that results in confusion and self doubt about events that have occurred ,Yes,Female,25
3156,Convincing someone that they did something wrong even though you know they did not. You could have caused the problem but you blamed it on them.,Yes,Male,20
3161,"Gaslighting is when someone tries to make you doubt your own thoughts, feelings, and perceptions by manipulating and distorting reality. It's like they're playing mind games with you, making you question your sanity and making you believe that your own experiences are false or exaggerated. It's a sneaky form of emotional manipulation that can leave you feeling confused, invalidated, and unsure of yourself.",Yes,Male,21
3163,Gaslighting to me is when someone attempts to discredit someone else's thoughts and feelings by trying to convince them that something true isn't. ,Yes,Female,24
3165,going along with a lie; manipulating another person by lying,Yes,Female,21
3166,I believe gaslighting is manipulating someone to convince someone they were in the wrong even when they weren't for the gaslighters own personal gain. ,Yes,Female,21
3167,I think gaslighting is when a person manipulates you to make you think you are in the wrong when the other person is actually in the wrong. ,Yes,Female,20
3172,Gaslighting is the idea of making others feel even when they are right about a situation. ,Yes,Female,20
3176,Either fully denying that you did something/said something and/or twisting the truth/details of what actually happened/what you said in order to manipulate someone else (whether intentionally or not),Yes,Female,19
3178,"Making someone believe something did or did not happen. For example, telling their partner that they didn't say something that they did in fact say. ",Yes,Male,22
3180,"Gaslighting is when a person makes another person doubt reality by trying to convince them that something that really happened didn't actually happen, or not the way they saw or experienced it.",Yes,Female,28
3183,Gaslighting is when someone convinced another person of something that didn't happen. Such as trying to convince someone that an event happened when it possibility didn't.,Yes,Female,20
3184,Gaslighting is when a person purposely denies something that happened to a person to hurt them. ,Yes,Female,22
3185,"To me, gaslighting is intentionally lying to someone or attempting to manipulate them, or get them to believe things that arent 100% true while also having them take the blame for whatever the fault is. ",Yes,Female,20
3186,Manipulating someone to believe something not true,Yes,Female,20
3187,"Gaslighting is when another person manipulates you into thinking you said something you didn't, believed in something you didn't, or acted in a way you didn't. ",Yes,Female,21
3189,"Gaslighting is when somebody tries to convince you that your memories, thoughts, or feelings are untrue in an attempt to gain control over your mind.",Yes,Female,19
3190,What I know about gaslighting is that its used to make a person feel bad of what they didn't do.,Yes,Female,20
3191,"Gaslighting is where someone that holds a real, or unreal, authority over someone else and makes them believe something, often times about themselves. ",Yes,Female,20
3192,Gaslighting is when an individual uses certain words to make another person feel their thoughts and opinions are incorrect and they are wrong for thinking so. This is often seen in unstable power dynamics.,Yes,Female,21
3196,Gaslighting is targetting someone with manipulation and psychological abuse for the abuser to control the abused persons mind and feelings. ,Yes,Male,18
3197,"Gaslighting is when another person tries and manipulates you into thinking that you are in the wrong/ crazy even though in most gaslighting cases, you are not. ",Yes,Female,20
3198,when someone keeps repeating something to you to make you believe it even though you know its not true ,Yes,Female,19
3201,making someone feel crazy for expressing their feelings ,Yes,Female,20
3202,"When you're in the wrong but you play victim, or if you make someone else feel like they're wrong when they're not. It's like intentionally making someone worry for no reason. ",Yes,Female,26
3205,"Gaslighting is a form of psychological manipulation in which the abuser attempts to sow self-doubt and confusion in the victim's mind. Typically, gaslighters are seeking to gain power and control over the other person, by distorting reality and forcing them to question their own judgment and intuition.",Yes,Female,24
3206,gaslighting is when the other person belittles something that has already happened to you. It is when something happened to you one way but they twist it around to make it seem like it did not happen that way but in a different way instead,Yes,Female,19
3209,"Gaslighting is a rhetorical device that relies on emotional manipulation to cause someone to question their own worldview, understanding of the world, or self-efficacy.",Yes,Male,24
3212,Gaslighting is when a person makes another person believe that an incident didn't happen or manipulates them.,Yes,Female,28
3213,"Gaslighting tends to occur in skewed relationship dynamics when someone is acting maliciously and manipulatively. Someone is trying to distort your truth of reality to make you seem insane, the word is also coined from this older film denoting a wife being 'gaslit'",Yes,,24
3214,"Gaslighting is a clinical term used to define a tactic of manipulation, usually (but not always) used in romantic relationships.  The term ""gaslighting"" was derived from a play (I think) about a man who slowly drove his wife to question her own sanity.  Gaslighting is often misused in popular discourse.  As far as I know, it refers to when someone lies or misrepresents the truth of events in order to make others question whether they can believe/trust their own interpretation of reality.",Yes,Female,27
3215,lying,Yes,Female,NA
3216,The act of trying to convince someone that they're wrong or that their opinion isn't based on truthful events when it's actually the opposite.,Yes,Female,19
3217,Gaslighting is when someone invalidates your feelings and turns the situation back onto you when they are in the wrong. They do not take accountability and make you feel like you should not have spoken up in the first place.,Yes,Female,19
3218,Gaslighting is when an individual invalidates someone's feelings by making them feel like their experience in a given siutuation was wrong.,Yes,Female,22
3219,Gaslighting is when people make you feel like how you feel is not important or not real. They try to make you angrier. ,Yes,Female,22
